invoice_id,vendor_name,vendor_gstin,invoice_date,due_date,submitted_date,po_number,department,approver,submission_channel,currency,subtotal,tax_rate_pct,tax_amount,total_amount,payment_terms_days,bank_account_last4,ocr_confidence,is_duplicate,fraud_type,is_fraudulent,notes
INV-2025-000023,Global Freight Partners,34XYFSO0612D1Z1,2025-06-21,2025-08-20,2025-06-23,PO-2025-6653,Legal,T. Rao,vendor_portal,INR,478599.78,18,86147.96,564747.74,60,9798,0.973,False,none,False,
INV-2025-000024,Bright Path Cleaning Services,20ARYVS0100Y1Z8,2025-02-25,2025-03-12,2025-02-27,PO-2025-8166,Marketing,R. Menon,scanned_mail,INR,459290.5,0,0.0,459290.5,15,8146,0.99,False,none,False,
INV-2024-000025,Prakash Stationery Mart,01LPFUB2764B1Z9,2024-11-26,2025-01-10,2024-11-30,PO-2024-6210,Legal,V. Desai,email,USD,166743.83,10,16674.38,183418.21,45,8745,0.944,False,none,False,
INV-2025-000026,Zenith Office Furnishings,26MXZSO5492Y1Z7,2025-12-22,2026-02-20,2025-12-25,PO-2025-2973,Facilities,V. Desai,scanned_mail,INR,104853.19,0,0.0,104853.19,60,3095,0.941,False,none,False,
INV-2025-000027,Jyothi Print & Design,05DHMFZ6072F1Z4,2025-07-07,2025-07-22,2025-07-09,PO-2025-5058,HR,P. Nair,edi_feed,INR,153684.38,5,7684.22,161368.6,15,1529,0.979,False,none,False,
INV-2024-000028,Deccan Electricals,23HVZJE6182I1Z3,2024-10-14,2024-12-13,2024-10-17,PO-2024-7794,HR,T. Rao,scanned_mail,INR,396815.29,18,71426.75,468242.04,60,0446,0.912,False,none,False,
INV-2024-000029,Ganga Freight Services,03XXNII0910Q1Z0,2024-02-29,2024-04-29,2024-02-29,PO-2024-1801,Admin,K. Reddy,scanned_mail,USD,5681.9,10,568.19,6250.09,60,6079,0.936,False,none,False,
INV-2025-000030,Wingspan Travel Corp,31HKUXL8450J1Z2,2025-06-07,2025-06-22,2025-06-10,PO-2025-3511,Admin,M. Krishnan,scanned_mail,INR,283810.11,18,51085.82,334895.93,15,8166,0.923,False,none,False,
INV-2025-000031,Aravind Steel Traders,03TKPOH8267B1Z0,2025-11-02,2025-11-17,2025-11-07,PO-2025-3274,Facilities,K. Reddy,vendor_portal,INR,293613.21,28,82211.7,375824.91,15,6677,0.96,False,none,False,
INV-2024-000032,Raagam Interiors,27NFYUG1054X1Z1,2024-05-05,2024-06-04,2024-05-06,PO-2026-6474,Operations,R. Menon,edi_feed,INR,37206.7,5,1860.34,39067.04,30,7224,0.902,True,duplicate_invoice,True,Same vendor/amount seen on a prior invoice within 10 days.
INV-2024-000033,Lotus Catering Services,22DHRMB7818Q1Z1,2024-08-24,2024-09-08,2024-08-27,PO-2024-1990,Operations,R. Menon,vendor_portal,INR,87637.92,12,10516.55,98154.47,15,5497,0.938,False,none,False,
INV-2025-000034,Coastal Cargo Movers,04QNGKY4723I1Z9,2025-03-21,2025-04-05,2025-03-26,PO-2025-6846,Logistics,R. Menon,scanned_mail,INR,477652.91,12,57318.35,534971.26,15,1852,0.975,False,none,False,
INV-2026-000035,Bluewave Logistics Pvt Ltd,06WVUEB8140N1Z7,2026-07-18,2026-09-16,2026-07-19,PO-2026-4036,Marketing,T. Rao,edi_feed,INR,426495.93,18,76769.27,503265.2,60,9453,0.93,False,none,False,
INV-2025-000036,Global Freight Partners,15QSRWA1586A1Z1,2025-01-09,2025-02-23,2025-01-09,PO-2025-8731,Legal,T. Rao,edi_feed,INR,177148.45,18,31886.72,209035.17,45,7793,0.92,False,none,False,
INV-2024-000037,Indus Valley Textiles,10QHLBI7064A1Z3,2024-12-02,2025-01-01,2024-12-05,PO-2024-9642,IT,A. Iyer,edi_feed,INR,438081.21,18,78854.62,625727.44,30,7608,0.957,False,altered_total,True,Total does not reconcile with subtotal + tax.
INV-2024-000038,Orion Cloud Systems,21JRDWW7912B1Z4,2024-04-02,2024-04-17,2024-04-07,PO-2024-3299,Procurement,N. Bhatt,email,USD,372467.68,6,22348.06,394815.74,15,9943,0.981,False,none,False,
INV-2025-000039,Nandi Hardware Co,32JNZMS5697U1Z9,2025-05-11,2025-06-10,2025-05-11,PO-2025-2395,Finance,N. Bhatt,scanned_mail,INR,338266.24,18,60887.92,399154.16,30,5579,0.982,False,none,False,
INV-2024-000040,Chola Office Supplies,31ODLMN7280N1Z4,2024-07-14,2024-08-13,2024-07-19,PO-2024-9395,Admin,A. Iyer,edi_feed,INR,326149.37,0,0.0,326149.37,30,9026,0.923,False,none,False,
INV-2024-000041,Aravind Steel Traders,06UNWFV3837O1Z1,2024-09-06,2024-10-21,2024-09-14,PO-2024-6135,Admin,V. Desai,edi_feed,INR,248825.65,5,12441.28,261266.93,45,6468,0.915,False,weekend_submission,True,Submitted outside business hours/days with no prior pattern for this vendor.
INV-2024-000042,Zenith Office Furnishings,20NCCFY8047R1Z0,2024-07-23,2024-08-22,2024-07-25,PO-2024-1069,Legal,M. Krishnan,vendor_portal,INR,317852.72,0,0.0,317852.72,30,2612,0.987,False,none,False,
INV-2025-000043,Everest Packaging Co,16DIVNA7372M1Z1,2025-07-15,2025-07-30,2025-07-16,PO-2025-3323,Procurement,K. Reddy,email,INR,137448.54,28,38485.59,175934.13,15,4720,0.944,False,none,False,
INV-2026-000044,Global Freight Partners,25TKSFG4605D1Z5,2026-02-14,2026-03-16,2026-02-21,PO-2026-9306,Facilities,V. Desai,scanned_mail,USD,332466.67,10,33246.67,365713.34,30,7783,0.958,False,weekend_submission,True,Submitted outside business hours/days with no prior pattern for this vendor.
INV-2025-000045,Bluewave Logistics Pvt Ltd,29LQRIM7130T1Z6,2025-12-21,2026-02-04,2025-12-26,PO-2025-6047,Legal,N. Bhatt,edi_feed,INR,387747.46,5,19387.37,407134.83,45,9170,0.993,False,none,False,
INV-2024-000046,Orion Cloud Systems,19OCZUP6001Z1Z6,2024-03-28,2024-04-12,2024-03-28,PO-2024-3529,IT,M. Krishnan,scanned_mail,INR,85247.18,28,23869.21,109116.39,15,8501,0.952,False,none,False,
INV-2024-000047,Horizon Facilities Mgmt,36JLOYR0359S1Z8,2024-01-26,2024-03-11,2024-01-27,PO-2024-3074,Legal,K. Reddy,vendor_portal,INR,62297.97,18,11213.63,73511.6,45,0324,0.99,False,none,False,
INV-2026-000048,Quantum Networks Pvt Ltd,20KXFLS6598Q1Z9,2026-04-12,2026-04-27,2026-04-12,PO-2026-7639,Marketing,D'Souza,email,INR,174401.94,5,8720.1,183122.04,15,5017,0.979,False,none,False,
INV-2024-000049,Coastal Cargo Movers,02GYBDX7255K1Z0,2024-05-29,2024-06-13,2024-05-29,PO-2024-5095,Logistics,K. Reddy,edi_feed,USD,57512.01,10,5751.2,76431.98,15,5142,0.947,False,altered_total,True,Total does not reconcile with subtotal + tax.
INV-2026-000050,Raagam Interiors,15ZSDYF9313R1Z6,2026-07-10,2026-09-08,2026-07-10,PO-2026-6231,Admin,A. Iyer,edi_feed,INR,275072.94,5,13753.65,288826.59,60,2324,0.961,False,none,False,
INV-2026-000051,Northgate Print Hub,09CTWBP1575P1Z2,2026-04-05,2026-05-20,2026-04-05,PO-2025-2375,Admin,T. Rao,vendor_portal,EUR,282405.04,0,0.0,282405.04,45,2114,0.94,False,mismatched_po,True,PO number does not correspond to an open purchase order.
INV-2024-000052,Udupi Fresh Foods,18LDBIE3632J1Z8,2024-05-12,2024-05-27,2024-05-15,PO-2024-9957,IT,M. Krishnan,edi_feed,INR,118390.49,12,14206.86,132597.35,15,8073,0.986,False,none,False,
INV-2026-000053,Udupi Fresh Foods,29ANXEV2467B1Z4,2026-02-16,2026-04-02,2026-02-21,PO-2026-1716,HR,R. Menon,email,INR,266685.84,0,0.0,266685.84,45,7763,0.926,False,none,False,
INV-2024-000054,Nandi Hardware Co,20VBHEX2908M1Z6,2024-10-15,2024-10-30,2024-10-15,PO-2024-2236,Operations,D'Souza,vendor_portal,INR,428053.99,0,0.0,428053.99,15,9973,0.93,False,none,False,
INV-2025-000055,Falcon IT Solutions,18CRMPU2106W1Z9,2025-09-29,2025-11-13,2025-09-29,PO-2025-6973,Logistics,R. Menon,vendor_portal,INR,121785.43,18,21921.38,143706.81,45,6950,0.953,False,none,False,
INV-2024-000056,Everest Packaging Co,35XHAAW7101J1Z2,2024-06-30,2024-07-15,2024-06-30,PO-2024-3116,IT,T. Rao,vendor_portal,INR,68115.0,0,0.0,68115.0,15,1164,0.981,False,none,False,
INV-2025-000057,Northgate Print Hub,05XYQKK0476D1Z0,2025-05-23,2025-06-07,2025-05-25,PO-2025-4767,Procurement,V. Desai,edi_feed,INR,375392.76,0,0.0,375392.76,15,7055,0.964,False,none,False,
INV-2026-000058,Jyothi Print & Design,26HJVCY2713N1Z0,2026-02-05,2026-02-20,2026-02-10,PO-2026-2145,Facilities,K. Reddy,edi_feed,INR,379000.22,28,106120.06,485120.28,15,3356,0.977,False,none,False,
INV-2024-000059,Bluewave Logistics Pvt Ltd,15WTGMD7100C1Z2,2024-08-15,2024-08-30,2024-08-20,PO-2024-9686,Legal,R. Menon,vendor_portal,INR,135992.1,0,0.0,135992.1,15,7466,0.952,False,none,False,
INV-2025-000060,Jyothi Print & Design,04PRIHD9048K1Z6,2025-03-30,2025-04-29,2025-04-03,PO-2025-8283,Facilities,P. Nair,edi_feed,INR,309101.39,12,37092.17,346193.56,30,6931,0.943,False,none,False,
INV-2025-000061,Zenith Office Furnishings,17PAFYK1081L1Z4,2025-11-08,2025-12-08,2025-11-11,PO-2025-2480,Legal,N. Bhatt,email,INR,268685.89,0,0.0,268685.89,30,9463,0.96,False,none,False,
INV-2024-000062,Horizon Facilities Mgmt,37AKVRG5480Z1Z1,2024-09-14,2024-10-29,2024-09-17,PO-2024-8990,Facilities,V. Desai,scanned_mail,INR,104347.83,5,5217.39,109565.22,45,0793,0.945,False,none,False,
INV-2025-000063,Northgate Print Hub,08OUUGK0418Q1Z3,2025-04-08,2025-05-08,2025-04-09,PO-2025-7447,HR,N. Bhatt,edi_feed,USD,471740.65,10,47174.07,518914.72,30,0039,0.987,False,none,False,
INV-2024-000064,Vishwa Engineering Works,35YOQCD1880X1Z4,2024-03-15,2024-04-14,2024-03-18,PO-2024-3504,Admin,N. Bhatt,email,INR,177416.1,12,21289.93,198706.03,30,1932,0.919,False,none,False,
INV-2026-000065,Coastal Cargo Movers,35BMTKU3238Q1Z5,2026-01-05,2026-01-20,2026-01-10,PO-2026-4207,Marketing,M. Krishnan,edi_feed,INR,294069.0,28,82339.32,376408.32,15,8486,0.96,False,none,False,
INV-2026-000066,Tejas Security Services,18XFISI9409C1Z7,2026-07-16,2026-08-15,2026-07-19,PO-2026-8550,Finance,V. Desai,scanned_mail,INR,235850.21,28,66038.06,301888.27,30,8899,0.974,False,none,False,
INV-2025-000067,Yamuna Water Solutions,12FFWFO2241P1Z9,2025-09-05,2025-11-04,2025-09-07,PO-2024-8698,Admin,D'Souza,edi_feed,INR,55276.83,28,15477.51,70754.34,60,0941,0.953,False,mismatched_po,True,PO number does not correspond to an open purchase order.
INV-2024-000068,Nandi Hardware Co,24KBWUL1890T1Z5,2024-10-11,2024-10-26,2024-10-15,PO-2024-2460,HR,A. Iyer,edi_feed,INR,226176.58,0,0.0,226176.58,15,0469,0.925,False,none,False,
INV-2026-000069,Bluewave Logistics Pvt Ltd,01WBDNG0585C1Z8,2026-05-17,2026-06-01,2026-05-17,PO-2026-3568,Legal,M. Krishnan,scanned_mail,INR,413355.2,5,20667.76,434022.96,15,9539,0.963,False,none,False,
INV-2025-000070,Ganga Freight Services,29IPZLD4048Y1Z2,2025-11-21,2025-12-21,2025-11-22,PO-2025-4028,Logistics,P. Nair,scanned_mail,INR,361812.4,18,65126.23,426938.63,30,7686,0.956,False,none,False,
INV-2026-000071,Horizon Facilities Mgmt,32EOFGS6382Z1Z7,2026-09-08,2026-10-08,2026-09-10,PO-2026-2149,Admin,N. Bhatt,vendor_portal,INR,186125.41,12,22335.05,208460.46,30,0260,0.953,False,none,False,
INV-2026-000072,Udupi Fresh Foods,16YUITH6958J1Z0,2026-08-07,2026-09-06,2026-08-09,PO-2026-3189,Finance,D'Souza,vendor_portal,USD,444507.98,8,35560.64,480068.62,30,7745,0.978,False,none,False,
INV-2026-000073,Udupi Fresh Foods,13UHVWV9310M1Z8,2026-04-24,2026-06-08,2026-04-24,PO-2026-9032,Marketing,A. Iyer,scanned_mail,INR,38305.34,12,4596.64,42901.98,45,6601,0.912,False,none,False,
INV-2024-000074,Zenith Office Furnishings,16FNOJA4382F1Z1,2024-04-20,2024-05-05,2024-04-20,PO-2024-2418,Procurement,R. Menon,edi_feed,INR,432342.14,5,21617.11,453959.25,15,1979,0.983,False,none,False,
INV-2025-000075,Meridian Consulting Group,07VSCUN4001X1Z5,2025-02-09,2025-03-26,2025-02-09,PO-2025-3404,Procurement,V. Desai,edi_feed,INR,246083.92,28,68903.5,314987.42,45,1692,0.963,False,none,False,
INV-2025-000076,Vishwa Engineering Works,36YPDIE9684H1Z7,2025-03-17,2025-05-01,2025-03-20,PO-2024-1935,Procurement,P. Nair,scanned_mail,INR,88079.94,5,4404.0,92483.94,45,3145,0.913,False,mismatched_po,True,PO number does not correspond to an open purchase order.
INV-2024-000077,Meridian Consulting Group,04XGXOJ9634T1Z7,2024-09-27,2024-10-12,2024-09-28,PO-2024-7049,Legal,R. Menon,scanned_mail,INR,417060.65,12,50047.28,467107.93,15,1769,0.956,False,none,False,
INV-2024-000078,Siddha Supply Chain,00INVALID000,2024-11-28,2024-12-13,2024-11-29,PO-2024-6525,IT,P. Nair,email,INR,134882.87,5,6744.14,141627.01,15,1650,0.742,False,ghost_vendor,True,Vendor has no prior transaction history; GSTIN fails format check.
INV-2025-000079,Wingspan Travel Corp,30USOVI3536H1Z4,2025-07-07,2025-08-21,2025-07-09,PO-2025-4190,Admin,V. Desai,vendor_portal,INR,105728.55,28,29603.99,135332.54,45,2352,0.987,False,none,False,
INV-2024-000080,Bright Path Cleaning Services,37BTVYD1659W1Z7,2024-05-31,2024-06-15,2024-06-05,PO-2024-3894,HR,R. Menon,vendor_portal,INR,161669.38,5,8083.47,169752.85,15,2650,0.913,False,none,False,
INV-2024-000081,Orion Cloud Systems,06ZRWSH0515O1Z9,2024-06-14,2024-07-14,2024-06-18,PO-2024-6682,Operations,N. Bhatt,scanned_mail,INR,474044.68,18,85328.04,559372.72,30,3614,0.986,False,none,False,
INV-2024-000082,Horizon Facilities Mgmt,08AETER0199H1Z8,2024-04-05,2024-04-20,2024-04-06,PO-2024-9700,IT,D'Souza,vendor_portal,INR,291673.39,0,0.0,291673.39,15,6239,0.948,False,none,False,
INV-2024-000083,Indus Valley Textiles,27QOJAQ3747K1Z4,2024-12-08,2025-01-07,2024-12-08,PO-2024-3262,Finance,M. Krishnan,email,INR,438081.21,18,78854.62,625727.44,30,1623,0.928,True,duplicate_invoice,True,Same vendor/amount seen on a prior invoice within 10 days.
INV-2024-000084,Udupi Fresh Foods,31AASDL1785Z1Z5,2024-10-16,2024-11-30,2024-10-17,PO-2024-2430,Legal,R. Menon,edi_feed,INR,211846.45,5,10592.32,222438.77,45,4707,0.989,False,none,False,
INV-2026-000085,Orion Cloud Systems,06FZIVX2195Y1Z8,2026-06-09,2026-07-09,2026-06-12,PO-2026-6901,Finance,T. Rao,email,INR,139356.93,0,0.0,139356.93,30,6056,0.948,False,none,False,
INV-2026-000086,Bluewave Logistics Pvt Ltd,12ZVDEF6397I1Z4,2026-01-31,2026-03-17,2026-02-03,PO-2026-9925,Procurement,K. Reddy,scanned_mail,USD,150000.0,0,0.0,150000.0,45,6038,0.935,False,round_number_amount,True,Total is an unusually round figure for this line of business.
INV-2026-000087,Apex Manpower Agency,32ZQVEM0915L1Z9,2026-06-10,2026-06-25,2026-06-13,PO-2026-8377,Admin,M. Krishnan,edi_feed,INR,326548.47,5,16327.42,342875.89,15,9609,0.961,False,weekend_submission,True,Submitted outside business hours/days with no prior pattern for this vendor.
INV-2024-000088,Horizon Facilities Mgmt,36JGFUC4547G1Z8,2024-05-22,2024-07-06,2024-05-27,PO-2024-1144,Legal,D'Souza,email,INR,280462.43,5,14023.12,294485.55,45,1318,0.932,False,none,False,
INV-2025-000089,Bright Path Cleaning Services,03GJQTR9700Q1Z4,2025-01-19,2025-02-18,2025-01-19,PO-2025-7034,HR,D'Souza,edi_feed,INR,24455.39,28,6847.51,31302.9,30,5023,0.949,False,none,False,
INV-2024-000090,Falcon IT Solutions,34JEJFG3113E1Z7,2024-10-05,2024-11-19,2024-10-10,PO-2024-6303,HR,A. Iyer,edi_feed,USD,332566.77,0,0.0,332566.77,45,0633,0.906,False,none,False,
INV-2025-000091,Global Freight Partners,08DBLQG9780S1Z6,2025-03-19,2025-04-18,2025-03-23,PO-2025-5441,Operations,P. Nair,edi_feed,INR,231447.81,12,27773.74,259221.55,30,1736,0.948,False,none,False,
INV-2024-000092,Yamuna Water Solutions,08YXNLG6730V1Z2,2024-10-31,2024-11-30,2024-11-02,PO-2024-4180,Facilities,V. Desai,email,INR,153515.64,0,0.0,153515.64,30,9809,0.964,False,none,False,
INV-2024-000093,Bright Path Cleaning Services,24WJQUS4596W1Z3,2024-06-07,2024-07-07,2024-06-07,PO-2026-3123,Finance,A. Iyer,email,INR,161669.38,5,8083.47,169752.85,30,6724,0.916,True,duplicate_invoice,True,Same vendor/amount seen on a prior invoice within 10 days.
INV-2025-000094,Vishwa Engineering Works,33DWTIB4254M1Z5,2025-02-18,2025-03-05,2025-02-20,PO-2025-4920,IT,T. Rao,email,INR,101634.12,12,12196.09,113830.21,15,5990,0.945,False,none,False,
INV-2024-000095,Meridian Consulting Group,36RGDDI7194V1Z2,2024-09-17,2024-10-02,2024-09-18,PO-2024-3349,Finance,A. Iyer,scanned_mail,INR,257235.98,5,12861.8,270097.78,15,2170,0.929,False,none,False,
INV-2025-000096,Apex Manpower Agency,22RHJSH3023K1Z4,2025-06-30,2025-08-14,2025-07-01,PO-2025-5446,HR,P. Nair,email,INR,32690.76,5,1634.54,34325.3,45,2581,0.972,False,none,False,
INV-2026-000097,Northgate Print Hub,03MSTOO9046S1Z9,2026-01-06,2026-02-05,2026-01-09,PO-2026-5047,Facilities,M. Krishnan,scanned_mail,EUR,457686.76,8,36614.94,494301.7,30,0492,0.937,False,none,False,
INV-2026-000098,Deccan Electricals,04IBDQR7327W1Z4,2026-06-30,2026-07-30,2026-07-01,PO-2026-6704,IT,V. Desai,scanned_mail,INR,8982.89,18,1616.92,10599.81,30,3092,0.989,False,none,False,
INV-2025-000099,Bright Path Cleaning Services,29GCBGQ7675B1Z7,2025-09-21,2025-11-20,2025-09-24,PO-2025-3989,Finance,M. Krishnan,edi_feed,INR,21906.48,18,3943.17,25849.65,60,5833,0.987,False,none,False,
INV-2025-000100,Wingspan Travel Corp,05UUOOZ9025M1Z8,2025-02-10,2025-04-11,2025-02-12,PO-2025-9282,Legal,K. Reddy,edi_feed,USD,362841.25,10,36284.12,399125.37,60,8478,0.916,False,none,False,
INV-2024-000101,Siddha Supply Chain,00INVALID000,2024-11-14,2024-11-29,2024-11-14,PO-2024-3671,Finance,D'Souza,vendor_portal,INR,35362.39,0,0.0,35362.39,15,6594,0.816,False,ghost_vendor,True,Vendor has no prior transaction history; GSTIN fails format check.
INV-2024-000102,Global Freight Partners,15HMNRQ9095P1Z5,2024-05-09,2024-06-23,2024-05-13,PO-2024-8095,Finance,D'Souza,scanned_mail,INR,9238.59,5,461.93,9700.52,45,7958,0.93,False,none,False,
INV-2026-000103,Aravind Steel Traders,23JQLCD7828Z1Z0,2026-01-22,2026-03-23,2026-01-26,PO-2026-7058,Admin,A. Iyer,email,INR,261999.08,5,13099.95,275099.03,60,4612,0.964,False,none,False,
INV-2026-000104,Udupi Fresh Foods,10LALEQ7058H1Z6,2026-09-04,2026-09-19,2026-09-09,PO-2026-3996,Procurement,D'Souza,scanned_mail,EUR,314176.2,0,0.0,314176.2,15,6410,0.916,False,none,False,
INV-2025-000105,Lotus Catering Services,27OCGIS7906C1Z0,2025-05-08,2025-07-07,2025-05-13,PO-2025-4693,Procurement,S. Kulkarni,scanned_mail,INR,54973.66,12,6596.84,61570.5,60,1773,0.937,False,none,False,
INV-2024-000106,Raagam Interiors,20XEQKM7621X1Z8,2024-12-05,2025-02-03,2024-12-08,PO-2024-2650,Procurement,T. Rao,scanned_mail,INR,44221.26,12,5306.55,49527.81,60,5561,0.962,False,split_invoice,True,"Amount sits just under the approval threshold, alongside a same-day sibling invoice."
INV-2025-000107,Nandi Hardware Co,01WZJMS2669X1Z2,2025-05-14,2025-05-29,2025-05-18,PO-2025-2953,Legal,S. Kulkarni,edi_feed,EUR,149774.9,0,0.0,149774.9,15,7998,0.952,False,none,False,
INV-2026-000108,Chola Office Supplies,10IJNDH9177Y1Z6,2026-03-18,2026-04-17,2026-03-20,PO-2026-4348,Marketing,S. Kulkarni,vendor_portal,INR,46458.71,0,0.0,46458.71,30,0276,0.906,False,none,False,
INV-2026-000109,Bluewave Logistics Pvt Ltd,21TSKRW8838K1Z6,2026-04-23,2026-05-23,2026-04-27,PO-2026-1538,Operations,T. Rao,email,USD,1888.79,8,151.1,2039.89,30,8476,0.978,False,none,False,
INV-2025-000110,Jyothi Print & Design,06PCBQE3126S1Z6,2025-03-31,2025-04-15,2025-04-01,PO-2025-8178,Marketing,R. Menon,scanned_mail,INR,413022.55,28,115646.31,528668.86,15,8918,0.973,False,none,False,
INV-2024-000111,Meridian Consulting Group,18UGGFI4913J1Z1,2024-07-25,2024-09-23,2024-07-26,PO-2024-8925,Finance,N. Bhatt,email,INR,309027.06,12,37083.25,346110.31,60,2033,0.924,False,none,False,
INV-2025-000112,Coastal Cargo Movers,35OVHXS5362L1Z1,2025-04-27,2025-06-26,2025-05-01,PO-2025-3122,HR,K. Reddy,edi_feed,INR,427891.16,5,21394.56,449285.72,60,3434,0.962,False,none,False,
INV-2026-000113,Ganga Freight Services,21JTAGV9444F1Z0,2026-03-21,2026-04-05,2026-03-24,PO-2026-4887,HR,P. Nair,scanned_mail,INR,50161.48,28,14045.21,64206.69,15,1006,0.957,False,none,False,
